,ID_SEDE,NOMBRE_SEDE,DIRECCION
3723,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3724,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3725,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3726,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3727,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3728,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3729,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3730,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3731,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3732,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3733,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3734,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3735,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3736,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3737,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3738,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3739,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3740,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3741,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3742,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3743,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3744,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3745,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3746,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3747,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3748,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3749,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3750,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3751,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3752,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3753,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3754,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3755,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3756,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3757,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3758,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3759,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3760,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3761,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3762,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3763,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3764,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3765,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3766,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3767,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3768,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3769,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3770,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3771,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3772,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3773,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3774,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3775,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3776,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3777,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3778,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3779,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3780,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3781,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3782,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3783,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3784,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3785,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3786,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3787,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3788,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3789,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3790,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3791,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3792,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3793,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3794,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3795,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3796,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3797,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3798,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3799,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3800,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3801,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3802,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3803,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3804,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3805,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3806,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3807,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3808,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3809,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3810,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3811,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3812,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3813,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3814,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3815,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3816,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3817,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3818,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3819,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3820,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3821,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3822,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3823,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3824,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3825,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3826,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3827,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3828,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3829,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3830,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3831,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3832,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3833,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3834,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3835,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3836,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3837,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3838,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3839,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3840,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3841,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3842,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3843,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3844,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3845,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3846,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3847,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3848,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3849,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3850,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3851,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3852,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3853,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3854,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3855,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3856,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3857,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3858,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3859,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3860,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3861,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3862,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3863,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3864,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3865,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3866,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3867,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3868,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3869,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3870,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3871,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3872,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3873,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3874,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3875,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3876,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3877,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3878,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3879,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3880,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3881,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3882,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3883,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3884,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3885,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3886,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3887,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3888,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3889,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3890,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3891,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3892,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3893,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3894,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3895,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3896,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3897,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3898,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3899,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3900,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3901,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3902,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3903,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3904,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3905,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3906,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3907,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3908,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3909,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3910,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3911,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3912,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3913,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3914,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3915,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3916,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3917,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3918,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3919,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3920,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3921,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3922,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3923,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3924,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3925,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3926,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3927,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3928,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3929,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3930,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3931,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3932,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3933,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3934,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3935,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3936,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3937,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3938,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3939,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3940,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3941,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3942,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3943,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3944,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3945,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3946,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3947,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3948,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3949,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3950,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3951,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3952,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3953,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3954,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3955,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3956,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3957,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3958,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3959,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3960,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3961,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3962,22,PEREYRA,"Esquina Blvd. 5 de Mayo y 2 Sur Col San Baltazar Campeche. Puebla, Pue."
3963,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3964,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3965,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3966,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3967,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3968,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3969,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3970,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3971,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3972,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3973,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3974,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3975,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3976,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3977,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3978,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3979,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3980,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3981,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3982,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3983,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3984,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3985,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3986,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3987,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3988,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3989,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3990,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3991,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3992,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3993,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3994,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
3995,19,BINE,"Blvd. Hermanos Serd n No. 203 Col. Valle del Rey. Puebla, Pue."
3996,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3997,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
3998,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
3999,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
4000,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
4001,21,CENHCH,"10 Sur No. 1501 Col. Bella Vista. Puebla, Pue."
4002,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
4003,20,FACULTAD DE CONTADURIA,"Blvd. Valsequillo No. 70 Col. Universidades. Puebla, Pue."
4004,18,FACULTAD DE MEDICINA,"13 Sur No. 2702 Col. Volcanes. Puebla, Pue."
