,ID_MUNICIPIO,NOMBRE_MUNICIPIO,ID_ESTADO
1776,1681,PUEBLA,21
1777,1681,PUEBLA,21
1778,1681,PUEBLA,21
1779,1681,PUEBLA,21
1780,399,HUAMUXTITLµN,12
1781,1681,PUEBLA,21
1782,1681,PUEBLA,21
1783,1681,PUEBLA,21
1784,1681,PUEBLA,21
1785,1681,PUEBLA,21
1786,922,YAUTEPEC,17
1787,1681,PUEBLA,21
1788,2023,APIZACO,29
1789,1681,PUEBLA,21
1790,1681,PUEBLA,21
1791,1681,PUEBLA,21
1792,1681,PUEBLA,21
1793,1681,PUEBLA,21
1794,1681,PUEBLA,21
1795,1681,PUEBLA,21
1796,1681,PUEBLA,21
1797,2023,APIZACO,29
1798,1681,PUEBLA,21
1799,1681,PUEBLA,21
1800,2051,TLAXCALA,29
1801,1681,PUEBLA,21
1802,1681,PUEBLA,21
1803,1681,PUEBLA,21
1804,1681,PUEBLA,21
1805,1681,PUEBLA,21
1806,2051,TLAXCALA,29
1807,1681,PUEBLA,21
1808,1681,PUEBLA,21
1809,1681,PUEBLA,21
1810,1681,PUEBLA,21
1811,1681,PUEBLA,21
1812,1681,PUEBLA,21
1813,1681,PUEBLA,21
1814,1681,PUEBLA,21
1815,1681,PUEBLA,21
1816,1614,CHIAUTLA,21
1817,1681,PUEBLA,21
1818,1681,PUEBLA,21
1819,1681,PUEBLA,21
1820,1612,CHALCHICOMULA DE SESMA,21
1821,899,CUAUTLA,17
1822,1681,PUEBLA,21
1823,2062,ZACATELCO,29
1824,1681,PUEBLA,21
1825,1681,PUEBLA,21
1826,1681,PUEBLA,21
1827,1681,PUEBLA,21
1828,1582,AMOZOC,21
1829,1681,PUEBLA,21
1830,2023,APIZACO,29
1831,1614,CHIAUTLA,21
1832,1681,PUEBLA,21
1833,1681,PUEBLA,21
1834,1608,CUAUTLANCINGO,21
1835,1681,PUEBLA,21
1836,1681,PUEBLA,21
1837,1608,CUAUTLANCINGO,21
1838,1681,PUEBLA,21
1839,1975,TENOSIQUE,27
1840,1582,AMOZOC,21
1841,1681,PUEBLA,21
1842,1681,PUEBLA,21
1843,1681,PUEBLA,21
1844,1681,PUEBLA,21
1845,2033,IXTACUIXTLA DE MARIANO MATAMOROS,29
1846,2036,CONTLA DE JUAN CUAMATZI,29
1847,1681,PUEBLA,21
1848,1681,PUEBLA,21
1849,1681,PUEBLA,21
1850,2023,APIZACO,29
1851,1681,PUEBLA,21
1852,912,TEPALCINGO,17
1853,1681,PUEBLA,21
1854,421,TAXCO DE ALARCàN,12
1855,1681,PUEBLA,21
1856,1681,PUEBLA,21
1857,1681,PUEBLA,21
1858,2060,XICOHTZINCO,29
1859,1681,PUEBLA,21
1860,1065,OCOTLµN DE MORELOS,20
1861,1723,TEHUACµN,21
1862,1681,PUEBLA,21
1863,1681,PUEBLA,21
1864,1681,PUEBLA,21
1865,1681,PUEBLA,21
1866,2047,TEPEYANCO,29
1867,1681,PUEBLA,21
1868,1681,PUEBLA,21
1869,1681,PUEBLA,21
1870,1681,PUEBLA,21
1871,1614,CHIAUTLA,21
1872,1681,PUEBLA,21
1873,2051,TLAXCALA,29
1874,2051,TLAXCALA,29
1875,1681,PUEBLA,21
1876,2028,CHIAUTEMPAN,29
1877,2051,TLAXCALA,29
1878,1681,PUEBLA,21
1879,1681,PUEBLA,21
1880,1681,PUEBLA,21
1881,1681,PUEBLA,21
1882,2036,CONTLA DE JUAN CUAMATZI,29
1883,1685,LOS REYES DE JUµREZ,21
1884,1975,TENOSIQUE,27
1885,1681,PUEBLA,21
1886,1975,TENOSIQUE,27
1887,1681,PUEBLA,21
1888,1685,LOS REYES DE JUµREZ,21
1889,1681,PUEBLA,21
1890,1707,SAN PEDRO CHOLULA,21
1891,1681,PUEBLA,21
1892,1681,PUEBLA,21
1893,1686,SAN ANDRS CHOLULA,21
1894,2023,APIZACO,29
1895,1681,PUEBLA,21
1896,1681,PUEBLA,21
1897,1681,PUEBLA,21
1898,1699,SAN MARTÖN TEXMELUCAN,21
1899,1681,PUEBLA,21
1900,1731,TEPEACA,21
1901,1731,TEPEACA,21
1902,1642,HUEYAPAN,21
1903,1568,ACAJETE,21
1904,1681,PUEBLA,21
1905,1681,PUEBLA,21
1906,1681,PUEBLA,21
1907,1681,PUEBLA,21
1908,1681,PUEBLA,21
1909,1681,PUEBLA,21
1910,1681,PUEBLA,21
1911,1681,PUEBLA,21
1912,1681,PUEBLA,21
1913,1681,PUEBLA,21
1914,1681,PUEBLA,21
1915,1681,PUEBLA,21
1916,1681,PUEBLA,21
1917,1681,PUEBLA,21
1918,1681,PUEBLA,21
1919,1681,PUEBLA,21
1920,2051,TLAXCALA,29
1921,2023,APIZACO,29
1922,1684,RAFAEL LARA GRAJALES,21
1923,1681,PUEBLA,21
1924,1681,PUEBLA,21
1925,1681,PUEBLA,21
1926,1681,PUEBLA,21
1927,1681,PUEBLA,21
1928,1681,PUEBLA,21
1929,1681,PUEBLA,21
1930,1681,PUEBLA,21
1931,1681,PUEBLA,21
1932,1681,PUEBLA,21
1933,1681,PUEBLA,21
1934,2036,CONTLA DE JUAN CUAMATZI,29
1935,2051,TLAXCALA,29
1936,2033,IXTACUIXTLA DE MARIANO MATAMOROS,29
1937,2196,ORIZABA,30
1938,1681,PUEBLA,21
1939,2066,LA MAGDALENA TLALTELULCO,29
1940,2051,TLAXCALA,29
1941,1707,SAN PEDRO CHOLULA,21
1942,267,COYOACµN,9
1943,1681,PUEBLA,21
1944,367,ACAPULCO DE JUµREZ,12
1945,1720,TECALI DE HERRERA,21
1946,524,TULANCINGO DE BRAVO,13
1947,1681,PUEBLA,21
1948,1699,SAN MARTÖN TEXMELUCAN,21
1949,1681,PUEBLA,21
1950,1681,PUEBLA,21
1951,1681,PUEBLA,21
1952,1681,PUEBLA,21
1953,1681,PUEBLA,21
1954,151,VILLA COMALTITLµN,7
1955,2066,LA MAGDALENA TLALTELULCO,29
1956,2051,TLAXCALA,29
1957,1684,RAFAEL LARA GRAJALES,21
1958,1681,PUEBLA,21
1959,1681,PUEBLA,21
1960,1612,CHALCHICOMULA DE SESMA,21
1961,1593,CALPAN,21
1962,1681,PUEBLA,21
1963,2028,CHIAUTEMPAN,29
1964,1681,PUEBLA,21
1965,1593,CALPAN,21
1966,1681,PUEBLA,21
1967,1681,PUEBLA,21
1968,1681,PUEBLA,21
1969,1681,PUEBLA,21
1970,1681,PUEBLA,21
1971,1731,TEPEACA,21
1972,1731,TEPEACA,21
1973,1681,PUEBLA,21
1974,327,CELAYA,11
1975,1681,PUEBLA,21
1976,1681,PUEBLA,21
1977,1681,PUEBLA,21
1978,1542,TEOTITLµN DE FLORES MAGàN,20
1979,1681,PUEBLA,21
1980,1681,PUEBLA,21
1981,1681,PUEBLA,21
1982,1681,PUEBLA,21
1983,1608,CUAUTLANCINGO,21
1984,795,COALCOMµN DE VµZQUEZ PALLARES,16
1985,1681,PUEBLA,21
1986,1681,PUEBLA,21
1987,1681,PUEBLA,21
1988,1731,TEPEACA,21
1989,1681,PUEBLA,21
1990,395,CHILPANCINGO DE LOS BRAVO,12
1991,1681,PUEBLA,21
1992,1681,PUEBLA,21
1993,1681,PUEBLA,21
1994,280,MIGUEL HIDALGO,9
1995,1681,PUEBLA,21
1996,1652,IZéCAR DE MATAMOROS,21
1997,1586,ATLIXCO,21
1998,1681,PUEBLA,21
1999,1681,PUEBLA,21
2000,1681,PUEBLA,21
2001,1681,PUEBLA,21
2002,2051,TLAXCALA,29
2003,1681,PUEBLA,21
2004,1681,PUEBLA,21
2005,1681,PUEBLA,21
2006,1681,PUEBLA,21
2007,1681,PUEBLA,21
2008,1681,PUEBLA,21
2009,1681,PUEBLA,21
2010,1681,PUEBLA,21
2011,1681,PUEBLA,21
2012,1681,PUEBLA,21
2013,1681,PUEBLA,21
2014,1681,PUEBLA,21
2015,1681,PUEBLA,21
2016,1681,PUEBLA,21
2017,1681,PUEBLA,21
2018,2062,ZACATELCO,29
2019,2062,ZACATELCO,29
2020,1681,PUEBLA,21
2021,1681,PUEBLA,21
2022,1681,PUEBLA,21
2023,1686,SAN ANDRS CHOLULA,21
2024,1681,PUEBLA,21
2025,1681,PUEBLA,21
2026,1681,PUEBLA,21
2027,1681,PUEBLA,21
2028,1681,PUEBLA,21
2029,1681,PUEBLA,21
2030,1681,PUEBLA,21
2031,1681,PUEBLA,21
2032,1681,PUEBLA,21
2033,1681,PUEBLA,21
2034,395,CHILPANCINGO DE LOS BRAVO,12
2035,395,CHILPANCINGO DE LOS BRAVO,12
2036,1681,PUEBLA,21
2037,1681,PUEBLA,21
2038,1681,PUEBLA,21
2039,1181,SAN JUAN BAUTISTA TUXTEPEC,20
2040,1681,PUEBLA,21
2041,1681,PUEBLA,21
2042,1681,PUEBLA,21
2043,2046,TEOLOCHOLCO,29
2044,1681,PUEBLA,21
2045,1681,PUEBLA,21
2046,1627,DOMINGO ARENAS,21
2047,1681,PUEBLA,21
2048,1681,PUEBLA,21
2049,1681,PUEBLA,21
2050,1681,PUEBLA,21
2051,1638,HUAUCHINANGO,21
2052,899,CUAUTLA,17
2053,1681,PUEBLA,21
2054,1681,PUEBLA,21
2055,1681,PUEBLA,21
2056,1681,PUEBLA,21
2057,1681,PUEBLA,21
2058,1641,HUEJOTZINGO,21
2059,1681,PUEBLA,21
2060,1681,PUEBLA,21
2061,2043,SAN PABLO DEL MONTE,29
2062,1681,PUEBLA,21
2063,1681,PUEBLA,21
2064,1681,PUEBLA,21
2065,1681,PUEBLA,21
2066,2060,XICOHTZINCO,29
2067,1681,PUEBLA,21
2068,1681,PUEBLA,21
2069,1681,PUEBLA,21
2070,1681,PUEBLA,21
2071,2051,TLAXCALA,29
2072,1681,PUEBLA,21
2073,2060,XICOHTZINCO,29
2074,1707,SAN PEDRO CHOLULA,21
2075,2023,APIZACO,29
2076,2046,TEOLOCHOLCO,29
2077,2046,TEOLOCHOLCO,29
2078,1684,RAFAEL LARA GRAJALES,21
2079,1681,PUEBLA,21
2080,1681,PUEBLA,21
2081,1681,PUEBLA,21
2082,1681,PUEBLA,21
2083,395,CHILPANCINGO DE LOS BRAVO,12
2084,1681,PUEBLA,21
2085,337,IRAPUATO,11
2086,1681,PUEBLA,21
2087,1686,SAN ANDRS CHOLULA,21
2088,1671,NOPALUCAN,21
2089,1681,PUEBLA,21
2090,1681,PUEBLA,21
2091,1681,PUEBLA,21
2092,1681,PUEBLA,21
2093,1681,PUEBLA,21
2094,1681,PUEBLA,21
2095,1707,SAN PEDRO CHOLULA,21
2096,1681,PUEBLA,21
2097,1681,PUEBLA,21
2098,1681,PUEBLA,21
2099,1681,PUEBLA,21
2100,1007,EL BARRIO DE LA SOLEDAD,20
2101,1681,PUEBLA,21
2102,2054,TOTOLAC,29
2103,1681,PUEBLA,21
2104,1681,PUEBLA,21
2105,1684,RAFAEL LARA GRAJALES,21
2106,280,MIGUEL HIDALGO,9
2107,1720,TECALI DE HERRERA,21
2108,2062,ZACATELCO,29
2109,1681,PUEBLA,21
2110,1681,PUEBLA,21
2111,1681,PUEBLA,21
2112,1681,PUEBLA,21
2113,1681,PUEBLA,21
2114,1681,PUEBLA,21
2115,1076,SALINA CRUZ,20
2116,1681,PUEBLA,21
2117,1681,PUEBLA,21
2118,274,µLVARO OBREGàN,9
2119,1681,PUEBLA,21
2120,2051,TLAXCALA,29
2121,1681,PUEBLA,21
2122,1681,PUEBLA,21
2123,1681,PUEBLA,21
2124,1720,TECALI DE HERRERA,21
2125,1681,PUEBLA,21
2126,1709,SAN SALVADOR EL SECO,21
2127,443,MARQUELIA,12
2128,375,ATLAMAJALCINGO DEL MONTE,12
2129,2122,CàRDOBA,30
2130,2243,TEPATLAXCO,30
2131,899,CUAUTLA,17
2132,2055,ZITLALTEPEC DE TRINIDAD SµNCHEZ SANTOS,29
2133,1681,PUEBLA,21
2134,1681,PUEBLA,21
2135,2047,TEPEYANCO,29
2136,899,CUAUTLA,17
2137,1681,PUEBLA,21
2138,390,CUALµC,12
2139,390,CUALµC,12
2140,390,CUALµC,12
2141,390,CUALµC,12
2142,1699,SAN MARTÖN TEXMELUCAN,21
2143,371,ALPOYECA,12
2144,1681,PUEBLA,21
2145,1681,PUEBLA,21
2146,1681,PUEBLA,21
2147,2051,TLAXCALA,29
2148,2036,CONTLA DE JUAN CUAMATZI,29
2149,2122,CàRDOBA,30
2150,423,TCPAN DE GALEANA,12
2151,1681,PUEBLA,21
2152,1681,PUEBLA,21
2153,1570,ACATLµN,21
2154,1681,PUEBLA,21
2155,1681,PUEBLA,21
2156,656,ACAMBAY,15
2157,1681,PUEBLA,21
2158,2167,JµLTIPAN,30
2159,1681,PUEBLA,21
2160,2047,TEPEYANCO,29
2161,1681,PUEBLA,21
2162,1681,PUEBLA,21
2163,1681,PUEBLA,21
2164,1681,PUEBLA,21
2165,1568,ACAJETE,21
2166,274,µLVARO OBREGàN,9
2167,1681,PUEBLA,21
2168,2051,TLAXCALA,29
2169,2023,APIZACO,29
2170,1661,LIBRES,21
2171,1681,PUEBLA,21
2172,1681,PUEBLA,21
2173,1625,CHILCHOTLA,21
2174,1681,PUEBLA,21
2175,1681,PUEBLA,21
2176,1774,ZACAPOAXTLA,21
2177,2052,TLAXCO,29
2178,1681,PUEBLA,21
2179,1681,PUEBLA,21
2180,1681,PUEBLA,21
2181,1681,PUEBLA,21
2182,514,TEZONTEPEC DE ALDAMA,13
2183,1681,PUEBLA,21
2184,269,GUSTAVO A. MADERO,9
2185,1181,SAN JUAN BAUTISTA TUXTEPEC,20
2186,1681,PUEBLA,21
2187,1681,PUEBLA,21
2188,1681,PUEBLA,21
2189,1681,PUEBLA,21
2190,1681,PUEBLA,21
2191,1681,PUEBLA,21
2192,1681,PUEBLA,21
2193,882,URUAPAN,16
2194,1681,PUEBLA,21
2195,280,MIGUEL HIDALGO,9
2196,1681,PUEBLA,21
2197,1681,PUEBLA,21
2198,1681,PUEBLA,21
2199,1681,PUEBLA,21
2200,1681,PUEBLA,21
2201,1568,ACAJETE,21
2202,923,YECAPIXTLA,17
2203,899,CUAUTLA,17
2204,925,ZACUALPAN DE AMILPAS,17
2205,1681,PUEBLA,21
2206,1684,RAFAEL LARA GRAJALES,21
2207,1681,PUEBLA,21
2208,1681,PUEBLA,21
2209,1686,SAN ANDRS CHOLULA,21
2210,2036,CONTLA DE JUAN CUAMATZI,29
2211,1681,PUEBLA,21
2212,1681,PUEBLA,21
2213,1681,PUEBLA,21
2214,1681,PUEBLA,21
2215,1720,TECALI DE HERRERA,21
2216,1681,PUEBLA,21
2217,1681,PUEBLA,21
2218,1681,PUEBLA,21
2219,1707,SAN PEDRO CHOLULA,21
2220,1681,PUEBLA,21
2221,1681,PUEBLA,21
2222,1699,SAN MARTÖN TEXMELUCAN,21
2223,1681,PUEBLA,21
2224,2041,NATÖVITAS,29
2225,1681,PUEBLA,21
2226,1681,PUEBLA,21
2227,1681,PUEBLA,21
2228,1681,PUEBLA,21
2229,1715,SANTA ISABEL CHOLULA,21
2230,1104,SAN ANTONIO DE LA CAL,20
2231,15,TIJUANA,2
2232,1681,PUEBLA,21
2233,1681,PUEBLA,21
2234,2122,CàRDOBA,30
2235,1681,PUEBLA,21
2236,2117,COATZACOALCOS,30
2237,1681,PUEBLA,21
2238,1586,ATLIXCO,21
2239,1652,IZéCAR DE MATAMOROS,21
2240,1735,TEPEXCO,21
2241,1695,SAN JOS CHIAPA,21
2242,401,IGUALA DE LA INDEPENDENCIA,12
2243,401,IGUALA DE LA INDEPENDENCIA,12
2244,1681,PUEBLA,21
2245,401,IGUALA DE LA INDEPENDENCIA,12
2246,1681,PUEBLA,21
2247,401,IGUALA DE LA INDEPENDENCIA,12
2248,1960,CµRDENAS,27
2249,1681,PUEBLA,21
2250,394,CHILAPA DE µLVAREZ,12
2251,1681,PUEBLA,21
2252,1681,PUEBLA,21
2253,1681,PUEBLA,21
2254,1681,PUEBLA,21
2255,1681,PUEBLA,21
2256,1681,PUEBLA,21
2257,1681,PUEBLA,21
2258,1681,PUEBLA,21
2259,2051,TLAXCALA,29
2260,1681,PUEBLA,21
2261,1582,AMOZOC,21
2262,1568,ACAJETE,21
2263,1681,PUEBLA,21
2264,1681,PUEBLA,21
2265,1681,PUEBLA,21
2266,1681,PUEBLA,21
2267,1681,PUEBLA,21
2268,2062,ZACATELCO,29
2269,1681,PUEBLA,21
2270,1681,PUEBLA,21
2271,1681,PUEBLA,21
2272,1681,PUEBLA,21
2273,1681,PUEBLA,21
2274,1681,PUEBLA,21
2275,1681,PUEBLA,21
2276,1681,PUEBLA,21
2277,2043,SAN PABLO DEL MONTE,29
2278,1681,PUEBLA,21
2279,1699,SAN MARTÖN TEXMELUCAN,21
2280,1681,PUEBLA,21
2281,1681,PUEBLA,21
2282,1681,PUEBLA,21
2283,1681,PUEBLA,21
2284,1681,PUEBLA,21
2285,1681,PUEBLA,21
2286,1681,PUEBLA,21
2287,1681,PUEBLA,21
2288,1681,PUEBLA,21
2289,1681,PUEBLA,21
2290,1681,PUEBLA,21
2291,1681,PUEBLA,21
2292,1681,PUEBLA,21
2293,1681,PUEBLA,21
2294,1681,PUEBLA,21
2295,1681,PUEBLA,21
2296,1681,PUEBLA,21
2297,1587,ATOYATEMPAN,21
2298,1681,PUEBLA,21
2299,2172,JUAN RODRÖGUEZ CLARA,30
2300,1681,PUEBLA,21
2301,1681,PUEBLA,21
2302,395,CHILPANCINGO DE LOS BRAVO,12
2303,401,IGUALA DE LA INDEPENDENCIA,12
2304,1641,HUEJOTZINGO,21
2305,2046,TEOLOCHOLCO,29
2306,395,CHILPANCINGO DE LOS BRAVO,12
2307,2023,APIZACO,29
2308,1681,PUEBLA,21
2309,1681,PUEBLA,21
2310,1681,PUEBLA,21
2311,1703,SAN MIGUEL XOXTLA,21
2312,441,EDUARDO NERI,12
2313,1681,PUEBLA,21
2314,2051,TLAXCALA,29
2315,1681,PUEBLA,21
2316,1681,PUEBLA,21
2317,1612,CHALCHICOMULA DE SESMA,21
2318,1681,PUEBLA,21
2319,1681,PUEBLA,21
2320,1681,PUEBLA,21
2321,1681,PUEBLA,21
2322,1681,PUEBLA,21
2323,1671,NOPALUCAN,21
2324,1681,PUEBLA,21
2325,1608,CUAUTLANCINGO,21
2326,1681,PUEBLA,21
2327,1681,PUEBLA,21
2328,1681,PUEBLA,21
2329,1681,PUEBLA,21
2330,1681,PUEBLA,21
2331,2046,TEOLOCHOLCO,29
2332,176,TONALµ,7
2333,1681,PUEBLA,21
2334,1962,CENTRO,27
2335,2059,PAPALOTLA DE XICOHTNCATL,29
2336,1703,SAN MIGUEL XOXTLA,21
2337,1681,PUEBLA,21
2338,1681,PUEBLA,21
2339,1036,HEROICA CIUDAD DE HUAJUAPAN DE LEàN,20
2340,401,IGUALA DE LA INDEPENDENCIA,12
2341,2020,APETATITLµN DE ANTONIO CARVAJAL,29
2342,1681,PUEBLA,21
2343,2019,AMAXAC DE GUERRERO,29
2344,1681,PUEBLA,21
2345,1681,PUEBLA,21
2346,1681,PUEBLA,21
2347,1681,PUEBLA,21
2348,395,CHILPANCINGO DE LOS BRAVO,12
2349,1681,PUEBLA,21
2350,1681,PUEBLA,21
2351,1681,PUEBLA,21
2352,1681,PUEBLA,21
2353,1681,PUEBLA,21
2354,1681,PUEBLA,21
2355,1614,CHIAUTLA,21
2356,1681,PUEBLA,21
2357,1681,PUEBLA,21
2358,399,HUAMUXTITLµN,12
2359,1681,PUEBLA,21
2360,1681,PUEBLA,21
2361,1681,PUEBLA,21
2362,1681,PUEBLA,21
2363,1681,PUEBLA,21
2364,1681,PUEBLA,21
2365,1681,PUEBLA,21
2366,1652,IZéCAR DE MATAMOROS,21
2367,2035,MAZATECOCHCO DE JOS MARÖA MORELOS,29
2368,1681,PUEBLA,21
2369,1681,PUEBLA,21
2370,1681,PUEBLA,21
2371,2013,TAMPICO,28
2372,2129,COYUTLA,30
2373,1681,PUEBLA,21
2374,1681,PUEBLA,21
2375,1681,PUEBLA,21
2376,1681,PUEBLA,21
2377,1681,PUEBLA,21
2378,1681,PUEBLA,21
2379,1681,PUEBLA,21
2380,1681,PUEBLA,21
2381,1681,PUEBLA,21
2382,1681,PUEBLA,21
2383,1681,PUEBLA,21
2384,1681,PUEBLA,21
2385,1681,PUEBLA,21
2386,1681,PUEBLA,21
2387,1681,PUEBLA,21
2388,1681,PUEBLA,21
2389,1681,PUEBLA,21
2390,1681,PUEBLA,21
2391,1681,PUEBLA,21
2392,1681,PUEBLA,21
2393,1681,PUEBLA,21
2394,1681,PUEBLA,21
2395,1681,PUEBLA,21
2396,1681,PUEBLA,21
2397,1681,PUEBLA,21
2398,1681,PUEBLA,21
2399,1963,COMALCALCO,27
2400,1681,PUEBLA,21
2401,1681,PUEBLA,21
2402,1720,TECALI DE HERRERA,21
2403,1779,ZAUTLA,21
2404,1681,PUEBLA,21
2405,1681,PUEBLA,21
2406,2051,TLAXCALA,29
2407,1681,PUEBLA,21
2408,432,TLAPA DE COMONFORT,12
2409,2022,ALTZAYANCA,29
2410,1681,PUEBLA,21
2411,1681,PUEBLA,21
2412,1070,PUTLA VILLA DE GUERRERO,20
2413,2051,TLAXCALA,29
2414,1681,PUEBLA,21
2415,1681,PUEBLA,21
2416,1681,PUEBLA,21
2417,2122,CàRDOBA,30
2418,2051,TLAXCALA,29
2419,399,HUAMUXTITLµN,12
2420,1686,SAN ANDRS CHOLULA,21
2421,1681,PUEBLA,21
2422,1681,PUEBLA,21
2423,1681,PUEBLA,21
2424,1681,PUEBLA,21
2425,1681,PUEBLA,21
2426,1681,PUEBLA,21
2427,1681,PUEBLA,21
2428,1681,PUEBLA,21
2429,432,TLAPA DE COMONFORT,12
2430,432,TLAPA DE COMONFORT,12
2431,432,TLAPA DE COMONFORT,12
2432,1681,PUEBLA,21
2433,1570,ACATLµN,21
2434,1608,CUAUTLANCINGO,21
2435,2051,TLAXCALA,29
2436,2051,TLAXCALA,29
2437,2122,CàRDOBA,30
2438,1753,TLATLAUQUITEPEC,21
2439,1681,PUEBLA,21
2440,1681,PUEBLA,21
2441,1699,SAN MARTÖN TEXMELUCAN,21
2442,1681,PUEBLA,21
2443,1681,PUEBLA,21
2444,1681,PUEBLA,21
2445,1681,PUEBLA,21
2446,1704,SAN NICOLµS BUENOS AIRES,21
2447,1704,SAN NICOLµS BUENOS AIRES,21
2448,1681,PUEBLA,21
2449,1681,PUEBLA,21
2450,1681,PUEBLA,21
2451,1681,PUEBLA,21
2452,1681,PUEBLA,21
2453,1681,PUEBLA,21
2454,1681,PUEBLA,21
2455,1681,PUEBLA,21
2456,1681,PUEBLA,21
2457,1681,PUEBLA,21
2458,1681,PUEBLA,21
2459,1681,PUEBLA,21
2460,1681,PUEBLA,21
2461,1586,ATLIXCO,21
2462,2219,SAN ANDRS TUXTLA,30
2463,1681,PUEBLA,21
2464,1681,PUEBLA,21
2465,1681,PUEBLA,21
2466,401,IGUALA DE LA INDEPENDENCIA,12
2467,2051,TLAXCALA,29
2468,1681,PUEBLA,21
2469,2117,COATZACOALCOS,30
2470,1036,HEROICA CIUDAD DE HUAJUAPAN DE LEàN,20
2471,1681,PUEBLA,21
2472,1681,PUEBLA,21
2473,1586,ATLIXCO,21
2474,1681,PUEBLA,21
2475,2043,SAN PABLO DEL MONTE,29
2476,1681,PUEBLA,21
2477,1681,PUEBLA,21
2478,1681,PUEBLA,21
2479,1582,AMOZOC,21
2480,1681,PUEBLA,21
2481,1681,PUEBLA,21
2482,1681,PUEBLA,21
2483,1582,AMOZOC,21
2484,1681,PUEBLA,21
2485,1681,PUEBLA,21
2486,1681,PUEBLA,21
2487,1681,PUEBLA,21
2488,1681,PUEBLA,21
2489,2043,SAN PABLO DEL MONTE,29
2490,1681,PUEBLA,21
2491,1681,PUEBLA,21
2492,1681,PUEBLA,21
2493,1731,TEPEACA,21
2494,1650,IXTACAMAXTITLµN,21
2495,1681,PUEBLA,21
2496,1681,PUEBLA,21
2497,1681,PUEBLA,21
2498,1681,PUEBLA,21
2499,1681,PUEBLA,21
2500,1681,PUEBLA,21
2501,495,PACHUCA DE SOTO,13
2502,2123,COSAMALOAPAN DE CARPIO,30
2503,1703,SAN MIGUEL XOXTLA,21
2504,1681,PUEBLA,21
2505,1681,PUEBLA,21
2506,1681,PUEBLA,21
2507,2037,TEPETITLA DE LARDIZµBAL,29
2508,1681,PUEBLA,21
2509,1681,PUEBLA,21
2510,1681,PUEBLA,21
2511,1681,PUEBLA,21
2512,1681,PUEBLA,21
2513,1681,PUEBLA,21
2514,1684,RAFAEL LARA GRAJALES,21
2515,1681,PUEBLA,21
2516,1681,PUEBLA,21
2517,2028,CHIAUTEMPAN,29
2518,2028,CHIAUTEMPAN,29
2519,1681,PUEBLA,21
2520,1681,PUEBLA,21
2521,2028,CHIAUTEMPAN,29
2522,1681,PUEBLA,21
2523,1681,PUEBLA,21
2524,1681,PUEBLA,21
2525,1681,PUEBLA,21
2526,367,ACAPULCO DE JUµREZ,12
2527,1681,PUEBLA,21
2528,1681,PUEBLA,21
2529,1686,SAN ANDRS CHOLULA,21
2530,1681,PUEBLA,21
2531,1681,PUEBLA,21
2532,1681,PUEBLA,21
2533,2058,XALTOCAN,29
2534,1960,CµRDENAS,27
2535,2068,SAN FRANCISCO TETLANOHCAN,29
2536,766,VILLA DE ALLENDE,15
2537,1736,TEPEXI DE RODRÖGUEZ,21
2538,1681,PUEBLA,21
2539,1681,PUEBLA,21
2540,1681,PUEBLA,21
2541,1720,TECALI DE HERRERA,21
2542,1681,PUEBLA,21
2543,1681,PUEBLA,21
2544,1681,PUEBLA,21
2545,1681,PUEBLA,21
2546,1681,PUEBLA,21
2547,1681,PUEBLA,21
2548,1681,PUEBLA,21
2549,1681,PUEBLA,21
2550,1681,PUEBLA,21
2551,1681,PUEBLA,21
2552,2054,TOTOLAC,29
2553,1681,PUEBLA,21
2554,1720,TECALI DE HERRERA,21
2555,1681,PUEBLA,21
2556,1681,PUEBLA,21
2557,1609,CUAYUCA DE ANDRADE,21
2558,1736,TEPEXI DE RODRÖGUEZ,21
2559,1609,CUAYUCA DE ANDRADE,21
2560,1681,PUEBLA,21
2561,1681,PUEBLA,21
2562,2023,APIZACO,29
2563,1681,PUEBLA,21
2564,1681,PUEBLA,21
2565,1681,PUEBLA,21
2566,1652,IZéCAR DE MATAMOROS,21
2567,1681,PUEBLA,21
2568,1652,IZéCAR DE MATAMOROS,21
2569,2023,APIZACO,29
2570,1681,PUEBLA,21
2571,1681,PUEBLA,21
2572,1681,PUEBLA,21
2573,1681,PUEBLA,21
2574,1681,PUEBLA,21
2575,1681,PUEBLA,21
2576,2023,APIZACO,29
2577,2023,APIZACO,29
2578,2062,ZACATELCO,29
2579,1681,PUEBLA,21
2580,2051,TLAXCALA,29
2581,399,HUAMUXTITLµN,12
2582,395,CHILPANCINGO DE LOS BRAVO,12
2583,1681,PUEBLA,21
2584,1681,PUEBLA,21
2585,1681,PUEBLA,21
2586,1681,PUEBLA,21
2587,2020,APETATITLµN DE ANTONIO CARVAJAL,29
2588,1681,PUEBLA,21
2589,1681,PUEBLA,21
2590,1612,CHALCHICOMULA DE SESMA,21
2591,1681,PUEBLA,21
2592,2031,HUAMANTLA,29
2593,1681,PUEBLA,21
2594,1681,PUEBLA,21
2595,2043,SAN PABLO DEL MONTE,29
2596,906,JONACATEPEC,17
2597,1614,CHIAUTLA,21
2598,1614,CHIAUTLA,21
2599,1681,PUEBLA,21
2600,1582,AMOZOC,21
2601,1681,PUEBLA,21
2602,1681,PUEBLA,21
2603,1681,PUEBLA,21
2604,1731,TEPEACA,21
2605,1720,TECALI DE HERRERA,21
2606,1731,TEPEACA,21
2607,2041,NATÖVITAS,29
